employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,Salary
32320,Sales & Marketing,region_22,Bachelors,m,sourcing,1,28,5,5,1,0,50,92799.8
56253,Sales & Marketing,region_22,,m,sourcing,2,25,,1,0,0,48,84384.31
30370,Operations,region_27,Bachelors,m,sourcing,1,40,5,5,1,0,61,30263.32
25659,Sales & Marketing,region_6,Bachelors,m,other,1,35,1,2,0,0,52,41809.25
47894,Procurement,region_22,Masters & above,f,other,1,29,4,2,0,0,68,88163.29
53018,HR,region_14,Bachelors,m,sourcing,1,30,3,6,0,0,50,33105.29
27866,Analytics,region_7,Bachelors,m,other,1,30,5,2,1,0,84,57688.96
9564,Sales & Marketing,region_5,Bachelors,f,other,1,30,2,4,0,0,49,98519.51
42527,Finance,region_5,Masters & above,m,other,1,34,3,8,0,0,58,54419.87
24880,Analytics,region_2,Bachelors,m,sourcing,1,43,4,3,0,0,84,78461.52
6821,Technology,region_2,Masters & above,f,sourcing,1,59,4,16,1,0,84,84876.9
66028,Technology,region_13,Bachelors,f,other,2,30,3,2,0,0,77,57599.66
48863,Operations,region_2,Masters & above,f,other,1,41,5,3,1,0,65,85050.02
76975,Technology,region_7,Bachelors,f,referred,1,28,4,2,0,0,79,69151.57
69278,Technology,region_28,Bachelors,m,sourcing,1,30,1,5,0,0,81,59026.84
36730,Technology,region_31,Bachelors,f,sourcing,1,27,,1,1,0,85,81084.35
37713,Sales & Marketing,region_13,Bachelors,m,other,1,50,4,7,0,0,48,39157.12
76163,R&D,region_25,Bachelors,m,other,1,31,5,3,0,0,84,32893.55
65489,Sales & Marketing,region_2,Bachelors,m,sourcing,1,23,4,2,0,0,48,85076.58
8198,Technology,region_7,Bachelors,f,sourcing,1,28,,1,1,0,75,37382.06
77694,Sales & Marketing,region_22,,m,other,3,25,1,1,0,0,48,58623.32
67578,Operations,region_2,Bachelors,f,sourcing,1,36,5,7,0,1,55,49024.77
40823,Technology,region_7,Masters & above,f,other,1,39,4,4,0,0,85,82297.22
14423,Sales & Marketing,region_2,,m,other,2,25,,1,0,0,61,74369.6
60679,Technology,region_2,Bachelors,m,sourcing,1,42,5,4,1,0,82,54976.64
25563,Technology,region_32,Bachelors,m,other,1,31,3,5,0,0,81,69880.58
6060,Sales & Marketing,region_31,Bachelors,m,sourcing,1,40,5,12,0,0,51,83622.53
21761,Legal,region_2,Below Secondary,m,sourcing,1,26,5,2,1,0,62,92679.57
140,Operations,region_22,Bachelors,m,other,1,44,5,16,1,0,56,71107.55
14779,Operations,region_13,Bachelors,f,other,1,48,4,13,0,0,60,85543.97
50055,Sales & Marketing,region_2,,m,other,1,25,,1,0,0,48,55499.96
51240,Procurement,region_2,Masters & above,m,other,1,33,4,9,0,0,68,95308.45
72425,Technology,region_26,Bachelors,m,other,1,33,5,2,1,0,79,55936.12
14730,Sales & Marketing,region_1,Bachelors,m,other,1,29,4,6,1,0,54,39756.88
16822,Operations,region_23,Masters & above,f,other,2,34,5,3,1,0,59,45421.29
18369,Operations,region_4,Bachelors,f,other,1,32,4,3,1,1,62,64141.69
22971,HR,region_7,Below Secondary,f,other,1,24,,1,0,0,46,37698.93
22904,HR,region_22,Bachelors,f,other,1,29,4,3,0,0,51,94628.89
35353,Sales & Marketing,region_10,Masters & above,m,other,3,31,3,5,0,0,54,56462.91
71231,Procurement,region_28,Masters & above,m,other,1,31,,1,1,0,71,81180.34
24247,Analytics,region_32,,m,other,2,28,3,2,1,0,91,73474.4
34518,Sales & Marketing,region_13,Masters & above,m,sourcing,1,47,2,19,0,0,49,57385.98
54988,Operations,region_2,Masters & above,m,other,1,49,4,18,1,0,60,75826.62
36916,HR,region_31,Bachelors,f,other,1,26,4,2,0,0,50,76841.83
60931,Sales & Marketing,region_14,Masters & above,m,other,1,45,4,6,0,0,49,71690.61
72213,Operations,region_7,Bachelors,f,other,1,56,3,7,1,0,61,34157.64
32787,Operations,region_12,Bachelors,f,other,1,27,5,3,1,0,63,56375.06
76012,Analytics,region_27,Bachelors,m,sourcing,1,26,5,3,1,0,83,88807.16
31371,Operations,region_29,Masters & above,f,other,1,32,2,5,0,0,57,43952.28
70625,Sales & Marketing,region_15,Masters & above,m,other,1,30,1,8,0,0,49,82169.78
26615,Sales & Marketing,region_27,Masters & above,m,other,1,37,4,10,1,0,49,99229.99
58293,Operations,region_2,Masters & above,m,sourcing,1,42,1,10,0,0,60,45288.64
44681,Operations,region_15,Bachelors,m,other,1,33,3,7,1,0,61,80383.2
70288,Sales & Marketing,region_2,Bachelors,m,sourcing,1,30,,1,0,0,50,69678.62
42200,Operations,region_19,Bachelors,f,other,1,30,4,3,1,0,58,57148.1
585,Legal,region_27,Bachelors,m,other,1,27,4,2,0,0,62,32184.7
39138,Finance,region_23,Bachelors,m,sourcing,1,32,5,5,1,0,58,87681.23
51487,Sales & Marketing,region_4,Masters & above,m,other,1,42,3,13,1,0,51,41595.97
44264,Sales & Marketing,region_15,,m,sourcing,1,30,2,3,0,0,50,35045.88
9368,Sales & Marketing,region_11,Bachelors,m,other,1,33,4,3,0,0,51,93277.77
62194,Finance,region_15,Bachelors,m,other,1,30,5,5,0,0,63,78199.72
8427,HR,region_2,Bachelors,m,sourcing,2,37,5,10,0,0,48,31435.21
72121,Technology,region_2,Masters & above,m,other,1,60,3,7,0,0,79,68989.18
67784,Sales & Marketing,region_16,Bachelors,m,other,1,45,3,3,0,0,48,53737.9
50392,Finance,region_2,Bachelors,m,sourcing,1,49,4,4,0,0,58,61783.76
72674,Technology,region_2,Masters & above,m,sourcing,1,48,3,19,0,0,85,41320.36
20072,Procurement,region_13,Masters & above,m,sourcing,1,60,3,19,0,0,69,58070.94
74917,Operations,region_33,Bachelors,f,sourcing,1,29,3,8,0,0,57,90463.01
10312,Technology,region_15,Bachelors,f,sourcing,1,36,3,9,1,0,79,71597.44
27112,Sales & Marketing,region_27,,m,sourcing,1,39,5,3,0,0,50,76836.87
45308,Finance,region_2,Bachelors,m,other,2,26,1,4,1,0,57,97053.3
49172,Sales & Marketing,region_5,Bachelors,f,sourcing,1,26,1,2,0,0,48,94645.43
66386,Sales & Marketing,region_28,Masters & above,m,other,1,45,4,6,1,0,48,95769.87
60575,Sales & Marketing,region_4,Bachelors,f,sourcing,1,35,5,2,0,0,49,79568.32
16841,Operations,region_2,Masters & above,m,other,1,34,4,4,1,0,59,98281.77
59126,Analytics,region_28,Masters & above,m,other,1,33,4,6,1,0,94,54791.44
26677,Sales & Marketing,region_14,Bachelors,m,sourcing,1,31,3,8,0,0,50,79087.04
63012,Sales & Marketing,region_6,Bachelors,f,other,1,23,,1,0,0,47,82373.2
6650,Operations,region_23,Bachelors,f,other,2,31,3,8,0,0,59,82150.02
28415,Operations,region_19,Bachelors,f,other,1,29,4,2,1,0,61,34390.71
1921,Sales & Marketing,region_2,Bachelors,m,other,1,44,2,3,0,0,53,98949.57
20319,Sales & Marketing,region_3,Bachelors,m,sourcing,1,29,3,6,0,0,51,87422.23
64504,Technology,region_27,Bachelors,f,other,1,28,3,3,0,0,81,79421.8
60173,Operations,region_16,Bachelors,f,sourcing,1,25,4,3,1,0,60,58766.39
74128,Procurement,region_2,Masters & above,m,sourcing,1,41,3,4,0,0,71,56256.3
25776,Technology,region_26,Bachelors,f,sourcing,1,25,3,2,0,0,77,61013.56
17835,Technology,region_16,Bachelors,m,other,1,32,3,5,0,0,80,42708.7
63672,Procurement,region_4,Bachelors,f,sourcing,1,40,4,10,1,0,67,67465.18
31676,Operations,region_29,Bachelors,m,other,1,29,3,1,1,1,55,46503.09
34663,Procurement,region_7,Masters & above,f,other,1,41,5,11,0,0,71,35161.25
24762,Sales & Marketing,region_7,,m,sourcing,1,25,2,3,1,0,57,45984.1
28698,Operations,region_32,Bachelors,m,sourcing,1,31,5,4,0,0,59,93331.35
12640,Technology,region_33,Bachelors,m,sourcing,1,26,,1,1,0,87,62135.35
64142,Sales & Marketing,region_22,Bachelors,m,sourcing,6,28,,1,0,0,52,53059.19
13619,Sales & Marketing,region_4,Masters & above,m,other,1,46,4,7,1,0,54,33323.45
74342,Finance,region_22,Bachelors,m,sourcing,2,24,4,2,1,0,67,46776.01
38946,Operations,region_23,Bachelors,f,sourcing,1,30,3,5,0,0,58,52464.6
24962,Sales & Marketing,region_15,Masters & above,m,other,1,36,2,7,0,0,51,44424
18223,Sales & Marketing,region_19,Bachelors,m,sourcing,1,44,1,17,0,0,46,49172.88
36014,Operations,region_11,Bachelors,m,other,2,35,3,8,0,0,61,52348.65
75424,Operations,region_23,Bachelors,m,other,1,30,4,6,1,0,58,33825.68
25754,Technology,region_2,Bachelors,m,sourcing,1,45,3,3,0,0,78,59464.48
10077,Sales & Marketing,region_22,Bachelors,m,sourcing,2,31,2,3,0,0,46,97717.41
11911,Finance,region_15,Bachelors,m,sourcing,1,27,2,3,0,0,61,88773.03
44573,Operations,region_15,Bachelors,m,other,1,37,4,7,0,0,61,67636.5
11525,Sales & Marketing,region_22,Bachelors,m,referred,1,28,,1,0,0,48,90898.78
2809,Sales & Marketing,region_2,Masters & above,m,sourcing,1,38,1,10,0,0,41,91219.93
73597,Procurement,region_15,Bachelors,m,other,1,37,3,5,1,0,69,64491.78
33884,HR,region_7,Bachelors,f,other,1,25,,1,0,0,49,70836.93
46470,Sales & Marketing,region_20,,m,other,1,24,,1,0,0,50,56509.81
27098,Sales & Marketing,region_2,Bachelors,m,sourcing,1,48,5,3,0,0,55,91801.01
60185,Analytics,region_25,Bachelors,m,other,2,29,,1,1,0,86,55798.48
53520,Operations,region_4,Bachelors,m,sourcing,1,29,3,3,0,0,57,91717.91
69176,Operations,region_4,Masters & above,m,other,1,42,4,4,0,0,60,80932.82
37256,Sales & Marketing,region_20,Bachelors,m,sourcing,1,29,,1,0,0,48,97777.16
7407,Procurement,region_2,Below Secondary,m,sourcing,1,22,,1,0,0,68,54212.8
70940,HR,region_23,Masters & above,m,other,1,38,4,8,1,0,49,81447.94
9672,Sales & Marketing,region_34,Bachelors,m,other,1,35,3,7,0,0,42,60951.99
6984,HR,region_22,Bachelors,f,other,1,27,5,3,0,0,48,71885.09
57859,Sales & Marketing,region_7,Masters & above,m,sourcing,1,39,5,7,0,0,49,43541.86
53087,Analytics,region_2,Bachelors,m,other,1,55,3,12,0,0,81,97779.42
78112,Operations,region_15,Bachelors,m,sourcing,1,45,5,13,1,0,57,76009.25
77540,R&D,region_4,Masters & above,m,sourcing,1,34,5,10,1,0,83,36244.44
39526,Analytics,region_22,Masters & above,m,other,1,27,3,5,0,0,81,75368.5
61135,Legal,region_2,Bachelors,m,other,1,32,5,3,0,0,57,63524.11
67567,Analytics,region_2,Bachelors,m,other,1,34,1,6,0,0,83,97294.41
22903,Operations,region_22,Bachelors,f,sourcing,1,23,,1,1,0,59,98296.21
20271,Sales & Marketing,region_15,Bachelors,m,sourcing,1,40,4,10,0,0,49,36862.03
33599,Analytics,region_34,Bachelors,m,sourcing,1,31,3,4,1,0,84,79380.76
63533,Operations,region_2,Masters & above,m,sourcing,1,49,3,12,0,0,60,80040.19
74989,Analytics,region_7,Bachelors,m,sourcing,1,30,3,2,1,0,85,72726.53
37974,Operations,region_4,Bachelors,f,sourcing,1,30,1,5,0,0,59,44945.68
70865,HR,region_2,Bachelors,f,other,1,35,5,10,1,0,50,41877.59
23842,Legal,region_2,Bachelors,m,sourcing,1,32,5,5,0,0,56,49134.82
16910,Sales & Marketing,region_5,Bachelors,m,other,1,31,4,6,0,0,50,65126.6
23447,Analytics,region_31,Bachelors,m,other,1,34,4,7,1,0,85,61840.69
46592,Procurement,region_11,Bachelors,f,sourcing,1,32,2,7,0,0,68,83596.94
63274,HR,region_22,Bachelors,m,sourcing,1,25,5,2,0,0,49,50007.1
71143,Sales & Marketing,region_12,Bachelors,m,sourcing,1,35,4,3,0,0,49,33961.13
21339,Finance,region_27,Bachelors,m,sourcing,1,31,3,6,0,0,62,70555
9709,Sales & Marketing,region_11,Bachelors,m,sourcing,1,31,1,4,0,0,48,71238.03
16611,Operations,region_22,Bachelors,m,other,1,33,5,6,0,0,60,76997.12
67295,Procurement,region_15,Masters & above,f,other,1,35,5,12,0,0,72,78101.79
4130,Procurement,region_13,Masters & above,m,other,1,32,1,3,0,0,68,65872.62
32398,Sales & Marketing,region_7,Masters & above,m,sourcing,1,36,4,8,1,0,55,56417.39
11893,Sales & Marketing,region_3,Masters & above,m,other,1,48,5,8,0,0,49,49204.36
68326,Technology,region_26,Bachelors,m,other,1,36,4,2,1,1,78,86812.07
55555,Operations,region_15,Bachelors,m,other,1,45,4,16,0,0,56,95989.14
54712,Sales & Marketing,region_26,Bachelors,f,other,1,29,3,4,1,0,44,59740.57
1001,Legal,region_2,Bachelors,m,other,1,31,,1,0,0,58,88260.96
47269,Operations,region_21,Bachelors,m,sourcing,1,27,1,3,0,0,60,46602.75
48044,Sales & Marketing,region_29,Bachelors,m,other,3,30,1,7,0,0,49,80775.56
57894,Operations,region_2,,f,other,1,29,5,5,1,0,62,59822.09
7678,Sales & Marketing,region_16,Bachelors,m,other,1,23,,1,0,0,47,96035.31
10096,Sales & Marketing,region_22,Bachelors,m,sourcing,2,26,,1,0,0,50,47203.52
28198,Procurement,region_2,Bachelors,f,sourcing,1,32,5,6,1,0,69,58897.06
17919,Analytics,region_26,Bachelors,m,other,1,39,3,8,1,0,89,80594.14
41249,Sales & Marketing,region_6,Bachelors,m,other,1,40,5,14,0,0,50,83622.89
36387,Sales & Marketing,region_16,Bachelors,m,other,1,28,3,5,1,0,45,54196.36
48921,Operations,region_22,Below Secondary,m,other,1,23,3,2,0,0,55,40944.38
54128,Sales & Marketing,region_22,Bachelors,m,other,1,48,5,16,0,0,49,57868.34
69471,Sales & Marketing,region_7,Masters & above,f,other,1,39,5,4,0,0,49,73790.27
19189,Procurement,region_2,Masters & above,f,sourcing,1,36,3,9,0,0,67,65413.92
1479,Operations,region_22,Masters & above,m,other,2,39,5,9,1,0,61,58149.11
27426,Procurement,region_2,Bachelors,m,other,1,47,4,2,1,0,76,88632.71
56452,Procurement,region_31,Masters & above,f,other,1,32,2,7,0,0,72,46816.47
18004,Operations,region_2,Masters & above,m,other,1,48,4,8,0,0,59,98876.61
42333,Operations,region_5,Bachelors,m,other,1,36,3,4,0,0,58,33499.53
42735,Technology,region_20,Masters & above,f,sourcing,1,35,3,4,1,0,77,85943.23
46922,Finance,region_25,Bachelors,m,other,4,32,3,4,0,0,57,92047.07
55409,Operations,region_2,Below Secondary,m,other,1,25,3,3,0,0,61,55770.38
75753,HR,region_2,Masters & above,m,sourcing,1,55,3,3,0,0,52,74212.39
9621,Procurement,region_11,Bachelors,m,other,2,43,3,6,0,0,70,83420.31
4492,Analytics,region_2,Bachelors,m,sourcing,1,33,5,6,1,0,83,46361.34
69638,Technology,region_7,Masters & above,m,sourcing,1,48,3,7,1,1,77,91520.7
39424,Sales & Marketing,region_15,Bachelors,m,sourcing,2,34,3,4,0,0,50,61365.47
23202,Finance,region_28,Bachelors,f,other,1,30,5,3,1,0,55,94490.48
44355,Technology,region_31,Masters & above,m,sourcing,1,40,1,2,1,0,78,89195.28
69850,Sales & Marketing,region_17,Bachelors,m,other,1,34,4,2,0,0,52,78361.9
64449,Sales & Marketing,region_2,Masters & above,m,other,1,32,5,3,1,0,47,75223.13
37853,Technology,region_7,Masters & above,f,sourcing,2,33,4,5,0,1,88,81570.46
11445,Sales & Marketing,region_2,,f,sourcing,1,23,3,2,0,0,50,60934.69
35561,Operations,region_15,Bachelors,m,other,2,40,3,9,1,0,58,83388.05
22045,Operations,region_22,Masters & above,m,other,1,47,4,4,1,0,56,46272.71
69365,Analytics,region_31,Bachelors,m,other,1,43,3,17,0,0,86,33206.26
65818,HR,region_2,Masters & above,m,other,1,54,3,12,1,0,47,45949.34
38711,Analytics,region_31,Bachelors,m,other,1,35,3,5,0,0,86,44796.97
23352,Sales & Marketing,region_29,Bachelors,m,other,1,29,3,5,0,0,50,80632.87
3822,Analytics,region_22,Bachelors,f,other,1,28,2,4,0,0,81,86035.79
43409,Technology,region_17,Masters & above,f,sourcing,2,36,3,2,0,0,80,41449.82
74543,Analytics,region_28,,m,other,1,28,5,5,1,0,82,36298.04
40055,Finance,region_22,Bachelors,m,other,1,27,1,1,1,0,62,96695.92
50119,Procurement,region_7,Masters & above,m,sourcing,1,52,5,17,1,0,71,90622.65
56487,Operations,region_6,Bachelors,m,other,2,31,5,3,0,0,63,37071.68
23601,Procurement,region_15,Bachelors,f,other,1,31,5,3,1,0,72,60886.45
45745,Sales & Marketing,region_25,Masters & above,m,sourcing,1,35,1,4,1,0,53,51767.22
29366,Operations,region_19,Bachelors,m,other,1,35,5,10,0,0,62,88675.51
18320,Sales & Marketing,region_7,Masters & above,m,other,1,33,1,8,0,0,48,40175.8
22316,Sales & Marketing,region_2,Masters & above,m,sourcing,2,34,4,9,1,0,51,95275.15
7426,Operations,region_4,Masters & above,m,other,1,37,3,5,1,0,58,48429.57
22804,Sales & Marketing,region_17,Bachelors,m,other,1,30,2,5,0,0,45,75813.91
19928,Finance,region_7,Masters & above,f,sourcing,1,36,3,9,0,0,55,50156.05
9020,Analytics,region_20,Bachelors,m,sourcing,1,27,5,3,1,0,87,35962.41
1827,Technology,region_13,Masters & above,m,sourcing,2,36,3,8,0,0,76,88071.43
50806,Sales & Marketing,region_14,,m,sourcing,1,23,4,2,0,0,47,58182.3
12026,Analytics,region_29,Bachelors,m,other,1,27,,1,1,0,86,46352.59
49974,HR,region_2,,m,sourcing,1,30,5,7,1,0,50,44567.14
2697,HR,region_2,Bachelors,m,referred,1,26,3,3,0,0,52,39382.96
59236,Technology,region_7,Bachelors,m,other,1,30,3,9,0,0,79,50740.72
77423,Technology,region_20,Bachelors,m,other,1,30,1,5,0,0,80,84882.63
49274,Procurement,region_12,Bachelors,f,other,1,30,3,4,1,0,72,62772.24
29256,Procurement,region_2,Bachelors,f,sourcing,1,35,2,6,0,0,71,91870.42
13015,Technology,region_2,Bachelors,m,sourcing,2,28,1,1,0,0,78,47880.21
29671,Procurement,region_22,Bachelors,m,sourcing,1,30,1,7,0,0,63,73632.57
71125,Legal,region_22,Bachelors,m,sourcing,1,29,2,4,0,0,59,56923.43
75089,HR,region_31,Masters & above,m,other,1,33,2,5,0,0,50,93530.29
34678,Operations,region_2,Masters & above,m,sourcing,1,50,3,19,1,0,58,95465.38
74479,Technology,region_2,Masters & above,m,other,1,33,4,7,1,0,76,81681.46
67173,Operations,region_2,Masters & above,f,other,1,54,2,7,0,0,62,56008.28
20368,Sales & Marketing,region_22,Bachelors,m,other,1,26,4,3,1,0,52,69630.74
64117,Sales & Marketing,region_13,Bachelors,m,sourcing,2,32,2,7,1,0,47,43727.86
28811,Operations,region_2,Bachelors,m,other,2,32,3,5,0,0,62,47512.26
12490,Analytics,region_22,Bachelors,m,sourcing,1,34,4,2,1,0,80,95822.43
37925,Operations,region_7,Masters & above,f,other,1,34,4,3,1,0,55,92395.37
30937,Finance,region_22,Bachelors,m,other,2,32,4,5,0,0,58,77973.23
33188,Sales & Marketing,region_28,Bachelors,f,sourcing,2,29,5,5,0,0,51,87196.4
69148,Finance,region_2,Bachelors,m,sourcing,2,34,3,9,0,0,60,41585.2
66951,Technology,region_2,Masters & above,m,sourcing,1,40,2,11,0,0,77,94849.36
14833,Operations,region_29,Bachelors,m,sourcing,1,35,3,4,0,0,62,89546.16
20593,Sales & Marketing,region_7,Masters & above,f,other,1,32,1,5,0,0,47,40352.39
54875,Technology,region_7,Bachelors,f,sourcing,4,32,4,4,0,0,79,84789.02
52707,Procurement,region_7,Bachelors,m,sourcing,1,31,4,4,0,0,70,53632.93
31483,Procurement,region_7,Masters & above,m,other,4,37,3,9,0,0,68,56838.87
32255,Sales & Marketing,region_20,Bachelors,f,other,2,32,3,5,1,0,56,54772.75
72695,Procurement,region_2,Masters & above,m,other,1,32,2,3,0,0,69,71333.1
12141,HR,region_11,Bachelors,m,other,1,25,,1,0,0,52,56175.72
12934,Procurement,region_7,Masters & above,m,other,6,39,3,3,0,0,65,47880.34
37295,Technology,region_27,Masters & above,f,sourcing,1,34,3,6,0,0,81,99991.8
37478,Analytics,region_15,,m,other,1,28,3,2,0,0,82,78809.48
50969,Technology,region_31,Bachelors,m,sourcing,2,30,4,4,0,0,88,52652.51
77001,Operations,region_2,Masters & above,m,other,1,58,5,6,1,0,59,33185.55
16077,Operations,region_23,Bachelors,f,sourcing,1,31,3,6,0,0,61,88022.46
45650,Procurement,region_22,Bachelors,m,sourcing,3,27,3,2,0,1,87,90808.84
8088,Analytics,region_29,Masters & above,m,sourcing,1,33,2,6,0,0,85,59082.05
25601,Operations,region_19,Bachelors,m,other,1,32,3,3,0,0,62,43162.39
24735,Sales & Marketing,region_26,Bachelors,m,sourcing,1,27,3,4,1,1,49,83884.61
53457,Sales & Marketing,region_15,,m,sourcing,1,36,1,17,0,0,52,89720.32
74900,Finance,region_2,Bachelors,m,sourcing,1,31,2,4,0,0,58,53195.04
40902,Operations,region_23,Bachelors,m,other,1,37,5,7,1,0,65,44269.94
43899,Procurement,region_22,Masters & above,f,other,1,41,3,9,0,0,67,82170.94
13876,Sales & Marketing,region_11,Masters & above,m,other,1,55,5,10,0,0,48,55925.99
2942,Operations,region_14,Bachelors,m,other,1,42,5,3,1,0,62,79686.22
62736,HR,region_6,Bachelors,m,other,1,29,5,5,0,0,45,36224.14
35216,Legal,region_6,Bachelors,m,other,1,30,,1,0,0,59,48575.63
70342,Sales & Marketing,region_16,,m,sourcing,1,27,3,2,0,0,49,37576.45
71565,Operations,region_11,Bachelors,m,other,1,27,,1,1,0,60,45267.2
71706,Operations,region_2,Bachelors,f,sourcing,1,57,3,12,0,0,61,33980
53110,Procurement,region_2,Bachelors,f,sourcing,1,52,4,19,1,0,75,45055.03
72624,Sales & Marketing,region_4,Bachelors,m,other,1,39,5,9,1,0,48,39992.05
48743,Sales & Marketing,region_21,Bachelors,m,sourcing,1,32,5,7,1,0,51,81871.32
8346,Operations,region_2,Bachelors,m,sourcing,1,57,4,6,1,0,60,60949.18
1253,Analytics,region_7,Masters & above,m,sourcing,1,35,5,5,0,0,85,30479.56
12404,Technology,region_2,Bachelors,m,sourcing,1,32,2,7,0,0,78,64653.22
41671,Operations,region_15,Bachelors,f,sourcing,1,30,,1,0,0,61,31631.5
45213,Operations,region_30,Bachelors,f,sourcing,1,35,5,3,1,0,62,99803.19
61603,Finance,region_2,Masters & above,m,other,1,42,4,6,1,0,59,91400.85
52456,Operations,region_2,Below Secondary,f,sourcing,1,23,,1,0,0,59,72007.94
27418,Technology,region_2,Bachelors,f,sourcing,1,30,3,4,0,0,77,75765.9
55487,Operations,region_22,Bachelors,m,other,2,40,5,9,1,0,60,96580.34
66716,Analytics,region_24,Masters & above,m,sourcing,1,32,3,7,0,0,81,42433.37
75377,Analytics,region_8,Bachelors,m,sourcing,2,28,5,6,1,0,77,64759.19
47115,HR,region_2,Bachelors,m,sourcing,1,28,,1,1,0,47,42011.47
22680,Operations,region_31,Bachelors,m,other,1,31,2,8,1,0,64,45381.84
36008,Analytics,region_25,Bachelors,m,other,1,32,3,8,0,0,86,71973.23
16030,Procurement,region_22,Bachelors,f,sourcing,2,28,4,2,0,0,67,60627.4
2832,Sales & Marketing,region_31,Bachelors,m,other,1,30,1,7,0,0,53,59776.04
47946,Sales & Marketing,region_25,Bachelors,m,sourcing,1,28,2,3,0,0,44,85535.25
76964,Sales & Marketing,region_13,Bachelors,m,sourcing,3,28,2,2,0,0,48,72498.76
47035,Procurement,region_2,Masters & above,m,other,1,50,3,4,0,0,74,50227.87
71370,Operations,region_34,Bachelors,m,other,1,28,3,5,0,0,59,68764.76
